,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
12,19,Pato Basquete,Brasília,2,Equipe,0.0,73,171,9,29,17,34,12,16,11,28,39,18.0,5.0,1.0,28.0,16.0,17,0.0
0,19,Minas,Brasília,1,Alex,22.9,18,33,3,7,3,4,3,4,1,2,3,5.0,1.0,0.0,1.0,1.0,1,0.0
1,19,Minas,Brasília,1,Scott,23.8,14,17,0,0,6,7,2,3,3,9,12,1.0,2.0,0.0,2.0,2.0,0,2.0
2,19,Minas,Brasília,1,Jackson Jr,14.7,13,23,3,5,1,3,2,2,0,2,2,0.0,2.0,0.0,5.0,2.0,1,0.0
3,19,Minas,Brasília,1,Tyrone,19.9,12,23,0,2,6,8,0,1,0,4,4,3.0,2.0,3.0,1.0,3.0,3,3.0
4,19,Minas,Brasília,1,Deodato,32.0,11,30,3,8,1,3,0,0,1,2,3,3.0,0.0,0.0,1.0,0.0,2,1.0
5,19,Minas,Brasília,1,Black,10.7,9,16,1,2,3,5,0,0,1,1,2,0.0,0.0,0.0,5.0,1.0,2,0.0
6,19,Minas,Brasília,1,Shilton,19.1,6,11,0,0,3,5,0,1,1,4,5,1.0,1.0,0.0,1.0,1.0,1,1.0
7,19,Minas,Brasília,1,Alexei,23.5,4,17,0,1,2,7,0,0,1,3,4,1.0,0.0,0.0,5.0,2.0,2,0.0
8,19,Minas,Brasília,1,Davi,26.3,3,5,1,1,0,1,0,0,0,0,0,4.0,1.0,0.0,2.0,2.0,2,0.0
9,19,Minas,Brasília,1,Queiroz,7.1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,Minas,Brasília,1,Equipe,0.0,90,175,11,26,25,43,7,11,11,33,44,18.0,9.0,3.0,23.0,14.0,14,7.0
0,19,Brasília,Minas,2,Arthur,27.3,17,28,3,4,3,7,2,2,1,1,2,1.0,2.0,0.0,1.0,3.0,0,0.0
1,19,Brasília,Minas,2,Ronald,31.5,15,28,0,0,5,11,5,6,1,7,8,1.0,1.0,1.0,1.0,5.0,4,1.0
2,19,Brasília,Minas,2,José Carlos,14.0,7,15,1,3,1,2,2,2,0,2,2,0.0,0.0,0.0,1.0,4.0,1,0.0
3,19,Brasília,Minas,2,Gui Santos,29.9,6,24,1,5,1,3,1,3,0,5,5,2.0,3.0,0.0,1.0,3.0,3,0.0
4,19,Brasília,Minas,2,Rafa Moreira,19.3,6,20,2,6,0,1,0,0,1,2,3,1.0,0.0,0.0,4.0,1.0,2,0.0
5,19,Brasília,Minas,2,Pedrinho Rava,18.6,5,15,0,1,1,3,3,6,1,1,2,4.0,3.0,0.0,2.0,5.0,2,0.0
6,19,Brasília,Minas,2,Marcelão,13.7,2,4,0,0,1,2,0,0,0,3,3,0.0,0.0,0.0,2.0,1.0,0,0.0
7,19,Brasília,Minas,2,Nezinho,25.8,2,12,0,3,1,1,0,1,0,0,0,4.0,0.0,0.0,3.0,0.0,7,0.0
8,19,Brasília,Minas,2,Gabriel,6.7,0,6,0,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Brasília,Minas,2,Gui Bento,9.6,0,8,0,2,0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0,0.0
10,19,Brasília,Minas,2,Equipe,0.0,60,160,7,26,13,31,13,20,7,25,32,14.0,9.0,2.0,16.0,22.0,19,1.0
0,19,São Paulo,Pato Basquete,1,Shamell,38.7,24,47,3,9,5,7,5,6,0,6,6,5.0,0.0,0.0,3.0,5.0,5,0.0
1,19,São Paulo,Pato Basquete,1,Léo Meindl,35.1,20,39,4,8,4,7,0,1,2,3,5,6.0,1.0,0.0,3.0,2.0,1,1.0
2,19,São Paulo,Pato Basquete,1,Renan,25.7,11,20,1,4,3,3,2,2,3,3,6,1.0,0.0,2.0,4.0,1.0,2,2.0
3,19,São Paulo,Pato Basquete,1,Kurtz,13.8,10,14,0,0,4,6,2,2,1,1,2,0.0,0.0,0.0,3.0,1.0,0,1.0
4,19,São Paulo,Pato Basquete,1,Danilo,4.9,8,8,2,2,1,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,0.0
5,19,São Paulo,Pato Basquete,1,Georginho,34.2,7,25,1,5,1,4,2,2,1,11,12,9.0,3.0,0.0,2.0,3.0,0,1.0
6,19,São Paulo,Pato Basquete,1,Murilo,10.2,5,8,0,0,2,3,1,2,0,2,2,0.0,0.0,0.0,0.0,1.0,1,0.0
7,19,São Paulo,Pato Basquete,1,Jefferson,28.4,2,23,0,5,1,4,0,0,0,3,3,3.0,1.0,2.0,2.0,2.0,1,0.0
8,19,São Paulo,Pato Basquete,1,Mamedes,1.3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,São Paulo,Pato Basquete,1,Jones,4.9,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,1,0.0
10,19,São Paulo,Pato Basquete,1,Cassiano,0.9,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0,0.0
11,19,São Paulo,Pato Basquete,1,Igor,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1,0.0
12,19,São Paulo,Pato Basquete,1,Equipe,0.0,87,184,11,33,21,35,12,15,9,35,44,26.0,7.0,4.0,19.0,15.0,13,5.0
0,19,Pato Basquete,São Paulo,2,Phillips,27.4,23,52,2,5,5,14,7,9,1,1,2,3.0,2.0,0.0,3.0,4.0,2,0.0
1,19,Pato Basquete,São Paulo,2,Funches III,25.6,13,18,0,0,4,6,5,6,3,7,10,1.0,0.0,3.0,2.0,5.0,4,1.0
2,19,Pato Basquete,São Paulo,2,Thornton,31.6,9,25,1,5,2,4,2,2,0,3,3,1.0,0.0,0.0,3.0,3.0,0,0.0
3,19,Pato Basquete,São Paulo,2,Leandro,19.0,5,19,1,5,1,1,0,2,0,2,2,2.0,0.0,0.0,1.0,1.0,0,0.0
4,19,Pato Basquete,São Paulo,2,Paulo,21.6,4,14,0,1,2,5,0,1,0,2,2,0.0,0.0,0.0,0.0,1.0,2,0.0
5,19,Pato Basquete,São Paulo,2,Augusto,8.5,4,16,0,2,2,5,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1,0.0
6,19,Pato Basquete,São Paulo,2,Coimbra,21.8,3,8,0,0,1,3,1,2,5,2,7,0.0,0.0,0.0,4.0,2.0,2,0.0
7,19,Pato Basquete,São Paulo,2,Gegê,29.0,2,15,0,3,1,3,0,0,0,2,2,6.0,3.0,0.0,2.0,0.0,1,0.0
8,19,Pato Basquete,São Paulo,2,Aquiles,5.6,0,2,0,0,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Pato Basquete,São Paulo,2,Scheuer,9.0,0,4,0,0,0,2,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,1,0.0
10,19,Pato Basquete,São Paulo,2,Rodrigues,1.0,0,2,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Pato Basquete,São Paulo,2,Gustavo,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Pato Basquete,São Paulo,2,Equipe,0.0,63,175,4,21,18,45,15,22,12,28,40,13.0,6.0,3.0,17.0,16.0,14,1.0
0,19,Mogi,São José,1,Gruber,24.1,19,45,2,7,5,9,3,6,0,8,8,2.0,0.0,3.0,2.0,7.0,1,2.0
1,19,Mogi,São José,1,Fuzaro,35.0,17,33,1,4,4,6,6,9,0,4,4,3.0,0.0,0.0,3.0,6.0,3,0.0
2,19,Mogi,São José,1,André Goes,35.6,14,28,2,6,3,4,2,2,0,7,7,6.0,3.0,0.0,0.0,2.0,1,0.0
3,19,Mogi,São José,1,Fabricio,30.1,10,20,2,5,0,0,4,5,0,4,4,0.0,1.0,0.0,2.0,2.0,4,0.0
4,19,Mogi,São José,1,Guga,13.8,10,20,1,3,3,4,1,3,1,0,1,2.0,1.0,0.0,3.0,2.0,2,0.0
5,19,Mogi,São José,1,Lucas,20.9,7,12,1,2,0,1,4,4,1,1,2,1.0,2.0,1.0,3.0,2.0,3,0.0
6,19,Mogi,São José,1,Paranhos,19.0,6,14,0,0,3,7,0,0,4,7,11,1.0,0.0,0.0,2.0,3.0,3,1.0
7,19,Mogi,São José,1,Alex,6.9,2,2,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,0.0
8,19,Mogi,São José,1,Ziggy,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Mogi,São José,1,Lessa,14.5,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,2.0,0.0,0,0.0
10,19,Mogi,São José,1,Murilo,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Mogi,São José,1,Colina,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Mogi,São José,1,Equipe,0.0,85,174,9,27,19,32,20,29,7,35,42,16.0,7.0,4.0,18.0,24.0,20,3.0
0,19,São José,Mogi,2,Mariani,30.5,18,34,3,6,2,5,5,6,0,3,3,3.0,2.0,0.0,0.0,3.0,3,0.0
1,19,São José,Mogi,2,Rafael,23.7,12,28,1,3,3,8,3,3,1,2,3,0.0,1.0,0.0,5.0,2.0,2,1.0
2,19,São José,Mogi,2,Figueredo,30.9,11,32,2,7,2,5,1,1,1,4,5,6.0,0.0,0.0,1.0,5.0,1,0.0
3,19,São José,Mogi,2,Morillo,21.6,10,26,0,1,4,10,2,3,1,2,3,2.0,1.0,0.0,4.0,3.0,2,0.0
4,19,São José,Mogi,2,Ambrosino,14.0,7,12,1,2,2,3,0,0,0,1,1,1.0,0.0,0.0,3.0,0.0,1,0.0
5,19,São José,Mogi,2,Conceição,19.9,5,14,0,0,2,6,1,2,2,0,2,0.0,3.0,2.0,3.0,2.0,0,1.0
6,19,São José,Mogi,2,Duda,17.1,5,21,1,5,1,3,0,0,1,3,4,5.0,2.0,0.0,1.0,1.0,2,0.0
7,19,São José,Mogi,2,Eugeniusz,9.2,5,7,1,1,1,2,0,0,0,0,0,0.0,0.0,0.0,3.0,1.0,0,0.0
8,19,São José,Mogi,2,L. Eltink,21.5,5,10,1,2,1,2,0,0,0,5,5,0.0,1.0,0.0,2.0,0.0,1,0.0
9,19,São José,Mogi,2,Lupa,11.7,0,6,0,0,0,3,0,0,2,2,4,0.0,1.0,0.0,2.0,1.0,1,0.0
10,19,São José,Mogi,2,Jean,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,São José,Mogi,2,Equipe,0.0,78,190,10,27,18,47,12,15,11,24,35,17.0,11.0,2.0,24.0,18.0,13,2.0
0,19,UNIFACISA,Basq. Cearense,1,Gemadinha,35.6,20,36,4,8,3,5,2,2,1,2,3,1.0,1.0,0.0,0.0,5.0,1,0.0
1,19,UNIFACISA,Basq. Cearense,1,Barnes,37.1,12,31,1,4,4,9,1,1,2,3,5,6.0,0.0,0.0,3.0,1.0,2,0.0
2,19,UNIFACISA,Basq. Cearense,1,Miller,26.9,10,33,2,7,2,6,0,0,1,2,3,1.0,1.0,0.0,1.0,1.0,1,1.0
3,19,UNIFACISA,Basq. Cearense,1,Gemerson,20.6,9,14,1,2,3,4,0,0,1,8,9,2.0,2.0,0.0,2.0,2.0,1,0.0
4,19,UNIFACISA,Basq. Cearense,1,Douglas Nunes,29.4,6,20,0,2,3,7,0,0,4,6,10,5.0,1.0,2.0,3.0,1.0,2,0.0
5,19,UNIFACISA,Basq. Cearense,1,Gabriel,15.5,6,16,0,2,3,4,0,2,0,0,0,0.0,1.0,0.0,1.0,1.0,1,0.0
6,19,UNIFACISA,Basq. Cearense,1,João Vitor,7.3,2,9,0,0,1,3,0,3,0,1,1,0.0,0.0,2.0,1.0,2.0,1,1.0
7,19,UNIFACISA,Basq. Cearense,1,Antonio,19.2,0,3,0,1,0,0,0,0,0,3,3,0.0,1.0,1.0,3.0,2.0,0,0.0
8,19,UNIFACISA,Basq. Cearense,1,Dixson,1.5,0,6,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,UNIFACISA,Basq. Cearense,1,Pepo Vidal,3.7,0,3,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0,0.0
10,19,UNIFACISA,Basq. Cearense,1,R. Piru,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,UNIFACISA,Basq. Cearense,1,Pezão,3.3,0,0,0,0,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,1,0.0
12,19,UNIFACISA,Basq. Cearense,1,Equipe,0.0,65,171,8,29,19,38,3,8,11,33,44,16.0,7.0,5.0,15.0,16.0,11,2.0
0,19,Basq. Cearense,UNIFACISA,2,Cauê,24.5,10,21,0,2,4,6,2,3,2,4,6,0.0,1.0,0.0,2.0,2.0,0,0.0
1,19,Basq. Cearense,UNIFACISA,2,Rashaun,28.5,10,33,2,3,2,12,0,0,0,5,5,2.0,0.0,0.0,4.0,0.0,1,0.0
2,19,Basq. Cearense,UNIFACISA,2,Vinicius,26.8,8,24,0,1,3,9,2,3,4,1,5,0.0,1.0,1.0,2.0,4.0,2,0.0
3,19,Basq. Cearense,UNIFACISA,2,Sualisson,29.9,8,21,0,1,4,8,0,0,4,4,8,0.0,2.0,1.0,2.0,2.0,2,1.0
4,19,Basq. Cearense,UNIFACISA,2,Brite,23.4,8,24,0,4,3,5,2,2,1,2,3,3.0,2.0,0.0,1.0,1.0,1,0.0
5,19,Basq. Cearense,UNIFACISA,2,Davis,16.4,6,27,2,7,0,3,0,0,1,0,1,1.0,1.0,0.0,2.0,1.0,1,0.0
6,19,Basq. Cearense,UNIFACISA,2,Alex,31.1,5,24,0,3,2,6,1,3,2,6,8,1.0,1.0,0.0,2.0,3.0,1,0.0
7,19,Basq. Cearense,UNIFACISA,2,Armani,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,0.0
8,19,Basq. Cearense,UNIFACISA,2,Mathias,13.2,0,3,0,1,0,0,0,0,0,3,3,0.0,0.0,2.0,1.0,0.0,0,0.0
9,19,Basq. Cearense,UNIFACISA,2,Gabriel,2.2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0.0
10,19,Basq. Cearense,UNIFACISA,2,Equipe,0.0,55,177,4,22,18,49,7,11,19,29,48,7.0,9.0,4.0,17.0,14.0,12,1.0
0,19,Corinthians,Flamengo,1,Fischer,29.6,22,39,6,10,2,4,0,1,0,4,4,3.0,0.0,0.0,3.0,1.0,4,0.0
1,19,Corinthians,Flamengo,1,Teichmann,27.1,11,13,0,0,5,6,1,1,2,8,10,2.0,5.0,0.0,1.0,2.0,2,0.0
2,19,Corinthians,Flamengo,1,Nesbitt,24.7,9,23,1,2,2,7,2,3,0,4,4,1.0,1.0,0.0,4.0,3.0,0,0.0
3,19,Corinthians,Flamengo,1,Robinson,32.1,9,22,1,2,2,6,2,4,2,2,4,1.0,0.0,0.0,3.0,4.0,0,0.0
4,19,Corinthians,Flamengo,1,Douglas Santos,17.0,8,20,0,0,3,8,2,4,1,0,1,2.0,1.0,0.0,3.0,2.0,0,3.0
5,19,Corinthians,Flamengo,1,Fuller,14.9,5,15,1,3,1,3,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,0.0
6,19,Corinthians,Flamengo,1,Humberto,25.9,4,15,0,3,1,2,2,2,0,1,1,3.0,2.0,0.0,5.0,1.0,3,0.0
7,19,Corinthians,Flamengo,1,Vezaro,8.0,0,5,0,1,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0,0.0
8,19,Corinthians,Flamengo,1,Johnson,8.3,0,4,0,0,0,1,0,2,1,1,2,1.0,0.0,0.0,2.0,1.0,1,0.0
9,19,Corinthians,Flamengo,1,Wesley,2.2,0,2,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0.0
10,19,Corinthians,Flamengo,1,Pecos,10.4,0,6,0,0,0,3,0,0,0,3,3,0.0,1.0,0.0,0.0,2.0,1,0.0
11,19,Corinthians,Flamengo,1,Von Haydin,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Corinthians,Flamengo,1,Equipe,0.0,68,164,9,21,16,42,9,17,7,27,34,14.0,11.0,0.0,22.0,17.0,11,3.0
0,19,Flamengo,Corinthians,2,Balbi,25.7,15,31,1,5,5,7,2,2,1,2,3,8.0,3.0,0.0,3.0,3.0,3,0.0
1,19,Flamengo,Corinthians,2,Marquinhos,29.4,14,18,2,3,2,2,4,5,1,7,8,3.0,0.0,0.0,2.0,3.0,0,0.0
2,19,Flamengo,Corinthians,2,Olivinha,26.3,13,24,1,2,2,5,6,8,3,6,9,2.0,2.0,0.0,1.0,4.0,2,0.0
3,19,Flamengo,Corinthians,2,Mineiro,26.1,11,24,0,2,4,7,3,4,1,2,3,0.0,0.0,1.0,3.0,3.0,2,0.0
4,19,Flamengo,Corinthians,2,Zach Graham,25.6,7,17,1,3,2,4,0,0,0,3,3,1.0,0.0,0.0,2.0,3.0,1,0.0
5,19,Flamengo,Corinthians,2,Deryk,23.2,7,22,2,4,0,4,1,2,0,2,2,2.0,1.0,0.0,4.0,3.0,3,0.0
6,19,Flamengo,Corinthians,2,Demétrio,22.0,5,24,0,6,2,2,1,2,1,7,8,0.0,0.0,2.0,2.0,1.0,3,2.0
7,19,Flamengo,Corinthians,2,Barrera,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
8,19,Flamengo,Corinthians,2,Pedro Nunes,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Flamengo,Corinthians,2,Jhonatan,21.7,0,6,0,2,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0,0.0
10,19,Flamengo,Corinthians,2,R. Rachel,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Flamengo,Corinthians,2,Maciel,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Flamengo,Corinthians,2,Equipe,0.0,72,166,7,27,17,31,17,23,9,34,43,18.0,6.0,3.0,18.0,21.0,14,2.0
0,19,Bauru,Sesi Franca,1,Draper,19.3,17,30,1,4,7,9,0,0,1,2,3,0.0,0.0,0.0,4.0,1.0,2,0.0
1,19,Bauru,Sesi Franca,1,Gabriel Jaú,27.2,15,32,1,4,6,9,0,2,4,7,11,1.0,0.0,0.0,4.0,6.0,2,0.0
2,19,Bauru,Sesi Franca,1,Renato,28.1,12,27,2,5,2,5,2,2,2,2,4,2.0,4.0,0.0,3.0,2.0,3,0.0
3,19,Bauru,Sesi Franca,1,Wiggins,28.7,8,31,0,5,4,8,0,0,2,2,4,0.0,0.0,0.0,3.0,1.0,2,0.0
4,19,Bauru,Sesi Franca,1,Faggiano,35.0,6,22,0,2,1,5,4,6,0,1,1,7.0,1.0,0.0,1.0,5.0,1,0.0
5,19,Bauru,Sesi Franca,1,Pará,13.4,2,4,0,0,1,2,0,0,0,0,0,2.0,0.0,0.0,1.0,0.0,0,0.0
6,19,Bauru,Sesi Franca,1,Crescenzi,21.3,1,10,0,2,0,1,1,2,0,3,3,3.0,0.0,0.0,1.0,3.0,0,0.0
7,19,Bauru,Sesi Franca,1,Malachias,9.0,0,2,0,0,0,1,0,0,1,1,2,1.0,0.0,0.0,1.0,1.0,1,0.0
8,19,Bauru,Sesi Franca,1,Emanuel,2.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Bauru,Sesi Franca,1,Brito,15.8,0,3,0,1,0,0,0,0,0,1,1,4.0,0.0,0.0,4.0,1.0,0,0.0
10,19,Bauru,Sesi Franca,1,Equipe,0.0,61,161,4,23,21,40,7,12,12,21,33,20.0,5.0,0.0,23.0,20.0,12,0.0
0,19,Sesi Franca,Bauru,2,David Jackson,28.9,18,29,0,3,5,6,8,8,0,1,1,2.0,1.0,1.0,1.0,6.0,0,0.0
1,19,Sesi Franca,Bauru,2,Lucas Dias,24.6,14,27,2,5,3,5,2,2,2,4,6,2.0,0.0,0.0,3.0,3.0,2,1.0
2,19,Sesi Franca,Bauru,2,Parodi,21.8,10,17,2,4,2,2,0,1,1,3,4,6.0,2.0,0.0,2.0,3.0,2,0.0
3,19,Sesi Franca,Bauru,2,Hettsheimeir,24.3,9,12,1,2,1,1,4,4,0,4,4,3.0,0.0,0.0,3.0,3.0,3,0.0
4,19,Sesi Franca,Bauru,2,Guilherme,14.4,9,9,0,0,2,2,5,5,0,2,2,1.0,1.0,0.0,2.0,3.0,0,0.0
5,19,Sesi Franca,Bauru,2,Guilherme,11.1,6,15,1,3,1,2,1,2,0,2,2,1.0,0.0,1.0,2.0,1.0,0,1.0
6,19,Sesi Franca,Bauru,2,Jimmy,16.3,4,9,0,1,2,3,0,0,0,1,1,1.0,0.0,0.0,3.0,0.0,0,0.0
7,19,Sesi Franca,Bauru,2,Elinho,27.6,4,14,1,4,0,0,1,2,0,2,2,4.0,1.0,0.0,2.0,1.0,1,0.0
8,19,Sesi Franca,Bauru,2,Schattmann,23.3,4,17,0,3,1,3,2,2,0,4,4,1.0,1.0,0.0,1.0,1.0,3,0.0
9,19,Sesi Franca,Bauru,2,Márcio,6.0,2,2,0,0,1,1,0,0,2,3,5,1.0,0.0,0.0,1.0,1.0,0,1.0
10,19,Sesi Franca,Bauru,2,Edu Marília,0.7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Sesi Franca,Bauru,2,Adyel,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Sesi Franca,Bauru,2,Equipe,0.0,80,151,7,25,18,25,23,26,6,28,34,23.0,6.0,2.0,20.0,22.0,11,3.0
0,19,Pinheiros,Botafogo,1,Betinho,33.3,24,40,4,7,3,6,6,7,1,2,3,3.0,1.0,0.0,4.0,8.0,3,0.0
1,19,Pinheiros,Botafogo,1,Dawkins,36.3,18,29,5,7,0,2,3,4,0,3,3,9.0,3.0,0.0,4.0,2.0,1,0.0
2,19,Pinheiros,Botafogo,1,C. Torres,21.9,14,23,3,4,2,3,1,5,0,1,1,1.0,1.0,0.0,4.0,4.0,0,0.0
3,19,Pinheiros,Botafogo,1,Toledo,29.1,10,18,0,0,4,7,2,2,4,5,9,2.0,2.0,0.0,3.0,5.0,3,0.0
4,19,Pinheiros,Botafogo,1,Bennett,34.0,10,27,0,3,5,9,0,0,0,2,2,5.0,0.0,0.0,2.0,0.0,0,0.0
5,19,Pinheiros,Botafogo,1,Ware,18.8,7,12,1,2,2,3,0,0,0,5,5,2.0,0.0,0.0,3.0,0.0,0,0.0
6,19,Pinheiros,Botafogo,1,L. Cauê,9.8,7,10,0,0,2,2,3,6,0,1,1,0.0,0.0,0.0,2.0,4.0,0,0.0
7,19,Pinheiros,Botafogo,1,Scaglia,12.2,2,8,0,2,1,1,0,0,1,0,1,1.0,0.0,0.0,1.0,1.0,1,0.0
8,19,Pinheiros,Botafogo,1,Isaac,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
9,19,Pinheiros,Botafogo,1,G. Campos,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,Pinheiros,Botafogo,1,D. Souza,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Pinheiros,Botafogo,1,Buffat,4.6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0
12,19,Pinheiros,Botafogo,1,Equipe,0.0,92,167,13,25,19,33,15,24,6,21,27,23.0,7.0,0.0,23.0,24.0,9,0.0
0,19,Botafogo,Pinheiros,2,Arthur,38.2,24,35,4,7,3,4,6,6,0,5,5,6.0,3.0,0.0,3.0,3.0,1,0.0
1,19,Botafogo,Pinheiros,2,Lucas,28.3,23,38,3,5,5,8,4,7,1,3,4,2.0,0.0,0.0,5.0,6.0,1,1.0
2,19,Botafogo,Pinheiros,2,Coelho,34.0,19,27,3,5,2,3,6,6,0,2,2,8.0,1.0,0.0,2.0,4.0,3,0.0
3,19,Botafogo,Pinheiros,2,Jamaal,29.2,11,23,3,7,1,1,0,0,0,2,2,8.0,0.0,0.0,4.0,6.0,1,0.0
4,19,Botafogo,Pinheiros,2,Diego,13.6,7,7,1,1,1,1,2,2,0,3,3,1.0,0.0,0.0,2.0,1.0,0,0.0
5,19,Botafogo,Pinheiros,2,Paulinho,13.7,5,8,1,2,0,0,2,2,1,1,2,1.0,0.0,0.0,3.0,1.0,3,0.0
6,19,Botafogo,Pinheiros,2,Du Sommer,22.7,4,10,0,2,2,2,0,0,0,6,6,2.0,1.0,0.0,3.0,1.0,2,1.0
7,19,Botafogo,Pinheiros,2,Mogi,13.9,3,11,1,3,0,0,0,2,0,2,2,1.0,0.0,0.0,0.0,1.0,0,0.0
8,19,Botafogo,Pinheiros,2,Freddie,4.2,2,8,0,2,1,1,0,0,0,1,1,0.0,0.0,0.0,2.0,0.0,0,1.0
9,19,Botafogo,Pinheiros,2,Jackson,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
10,19,Botafogo,Pinheiros,2,Cauê,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
11,19,Botafogo,Pinheiros,2,Wesley,2.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
12,19,Botafogo,Pinheiros,2,Equipe,0.0,98,167,16,34,15,20,20,25,2,26,28,29.0,5.0,0.0,24.0,23.0,11,3.0
0,19,Paulistano,Pato Basquete,1,Yago,33.8,18,30,2,6,4,4,4,4,0,4,4,6.0,1.0,0.0,3.0,11.0,6,0.0
1,19,Paulistano,Pato Basquete,1,Solano,27.9,14,33,2,4,3,7,2,7,3,2,5,6.0,1.0,0.0,3.0,4.0,2,0.0
2,19,Paulistano,Pato Basquete,1,Dikembe,25.3,13,30,0,0,6,12,1,6,2,3,5,1.0,1.0,1.0,4.0,4.0,1,1.0
3,19,Paulistano,Pato Basquete,1,Vitão,23.4,8,17,0,3,3,3,2,2,1,2,3,0.0,0.0,0.0,2.0,3.0,1,0.0
4,19,Paulistano,Pato Basquete,1,Maique,13.5,7,13,1,1,2,5,0,0,1,2,3,0.0,1.0,0.0,2.0,1.0,1,1.0
5,19,Paulistano,Pato Basquete,1,D. Coleman,17.1,5,19,1,5,0,1,2,2,0,3,3,0.0,1.0,0.0,1.0,2.0,0,0.0
6,19,Paulistano,Pato Basquete,1,Ruivo,21.7,3,9,1,3,0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,0.0,1,0.0
7,19,Paulistano,Pato Basquete,1,Kevin Foster,6.1,2,2,0,0,1,1,0,0,1,0,1,0.0,0.0,1.0,3.0,0.0,0,0.0
